text;label;STAWN
PODGRUPA: 5399 | MATNR: 5399060025LIKNTXS | NAZWAPL: LIA-ISO TAK   KONCOWKA M6 25 TORX | AVAILABLE: 3,15,19,20,22,24,27,40,45,57;57;82079030
PODGRUPA: 1199 | MATNR: 1199300122S56D799S | NAZWAPL: S30.0X1220-6K-S-05.6- SRUBA DIN7992 | AVAILABLE: 25,29,31,32,33;31;73181582
PODGRUPA: 5513 | MATNR: 5513100240240S | NAZWAPL: RAM-6K-10X240 KOLEK RAMOWY+WKR.6KAT | AVAILABLE: 19,40;19;73181290
PODGRUPA: 1308 | MATNR: 1308060035IM88BT | NAZWAPL: W06.0X035-WS-IM-B-08.8 STOZ.MRP | AVAILABLE: 27,29;29;73181568
PODGRUPA: I3203 | MATNR: I3203100180A4T | NAZWAPL: INOX-H6K 10X180 A4 WKR DO DREWNA DIN571 | AVAILABLE: 17,18;17;73181100
PODGRUPA: 1109 | MATNR: 1109100060B88D603S | NAZWAPL: S10.0X060-ZG-B-26-08.8-SR.ZAMK.GRZYBK. | AVAILABLE: 33,49;33;73181595
PODGRUPA: 3104 | MATNR: 3104045080PZAMRPT | NAZWAPL: U04.5X080-US-PZ-A-50 WKR.UNIX STOZ. + | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1101 | MATNR: 1101080025S88D933T | NAZWAPL: S08.0X025-6K-S-08.8- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: I1101 | MATNR: I1101140150A47IT | NAZWAPL: INOX-S14.0X150-6K-A4 70 SRUBA ISO4017 | AVAILABLE: 30,38;30;73181575
PODGRUPA: I3103 | MATNR: I3103040030PZA4T | NAZWAPL: INOX-U04.0X030-US-PZ-A4  WKR.UNIX STOZK | AVAILABLE: 18,21;21;73181410
PODGRUPA: 3104 | MATNR: 3104050110PZBT | NAZWAPL: U05.0X110-US-PZ-B-50   WKR.UNIX STOZ. | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1102 | MATNR: 1102640300S88D931T | NAZWAPL: S64.0X300-6K-S-153-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 3104 | MATNR: 3104045070PZBF15T | NAZWAPL: U04.5X070-US-PZ-B-40  WKR.UNIX STOZ. F15 | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1101 | MATNR: 1101080014B88D933K | NAZWAPL: S08.0X014-6K-B-08.8- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: I1101 | MATNR: I1101120030A2D933T | NAZWAPL: INOX-S12.0X030-6K-A2 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1102 | MATNR: 1102450170S88D931T | NAZWAPL: S45.0X170-6K-S-102-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1102 | MATNR: 1102200060S88I014T | NAZWAPL: S20.0X060-6K-S-46-08.8- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1301 | MATNR: 1301040025IMS10IT | NAZWAPL: W04.0X025-WK-IM-S M-10.9 NIE UZYWAC | AVAILABLE: 27,29;29;73181568
PODGRUPA: I1314 | MATNR: I1314080016TXA47IT | NAZWAPL: INOX-W08.0X016-WW-TX45-A470 ISO14583 | AVAILABLE: 26,33;33;73181595
PODGRUPA: 3107 | MATNR: 3107050040PZCT | NAZWAPL: U05.0X040-UW-PZ-C      WKR.UNIX WALC. | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1101 | MATNR: 1101140035S12I017T | NAZWAPL: S14.0X035-6K-S-12.9-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 3103 | MATNR: 3103050035TXAT | NAZWAPL: U05.0X035-US-TX-A    WKR.UNIX STOZ. | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1338 | MATNR: 1338030012IMB88T | NAZWAPL: W03.0X012-WS-IM-B-08.8 STOZ.DIN7991 | AVAILABLE: 27,29;29;73181568
PODGRUPA: 5299 | MATNR: 5299055022INMT | NAZWAPL: INOX-WSPST-5.5X22-INOX-MARUTEX | AVAILABLE: 19,21,22;21;73181410
PODGRUPA: 1109 | MATNR: 1109060140BD603T | NAZWAPL: S06.0X140-ZG-B-24- SR.ZAMK.GRZYBK. | AVAILABLE: 33,49;33;73181595
PODGRUPA: 1527 | MATNR: 1527140125B08D934S | NAZWAPL: NM14X1.25B-KL.8  NAKRETKA DIN934 | AVAILABLE: 26,35,38,39;39;73181699
PODGRUPA: I3104 | MATNR: I3104045065PZA4T | NAZWAPL: INOX-U04.5X065/42-US-PZ-A4  WKR.STOZK | AVAILABLE: 18,21;21;73181410
PODGRUPA: I1101 | MATNR: I1101450140A2D933T | NAZWAPL: INOX-S45.0X140-6K-A2 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1102 | MATNR: 1102240220B58D931K | NAZWAPL: S24.0X220-6K-B-73-05.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;31;73181582
PODGRUPA: 1314 | MATNR: 1314030006PHST | NAZWAPL: W03.0X006-WW-PH-S METR.WALC. | AVAILABLE: 27,29;27;73181558
PODGRUPA: 1401 | MATNR: 1401050100BD125S | NAZWAPL: P05.0X10.0X1.0-B PODKLADKA DIN125 200HV | AVAILABLE: 42,50;42;73182200
PODGRUPA: 6709 | MATNR: 6709300460FESS | NAZWAPL: SWIDER SPIRALNY 30X460 T | AVAILABLE: 52,56;56;82075090
PODGRUPA: 1109 | MATNR: 1109080045MD603T | NAZWAPL: S08.0X045-ZG-M-22- SR.ZAMK.GRZYBK. | AVAILABLE: 33,49;49;74153300
PODGRUPA: 1102 | MATNR: 1102140060S10D931T | NAZWAPL: S14.0X060-6K-S-34-10.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: I1314 | MATNR: I1314050040ZA4798T | NAZWAPL: INOX-W05.0X040-WW-PZ-A4 M.WALC.DIN7985 | AVAILABLE: 26,33;26;73181552
PODGRUPA: 1102 | MATNR: 1102040045B88D931T | NAZWAPL: S04.0X045-6K-B-14-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1102 | MATNR: 1102360100S58D931K | NAZWAPL: S36.0X100-6K-S-26-05.8 SRUBA DIN931 | AVAILABLE: 28,31,32,35;31;73181582
PODGRUPA: I1314 | MATNR: I1314025005ZA2798T | NAZWAPL: INOX-W02.5X005-WW-PZ-A2 M.WALC.DIN7985 | AVAILABLE: 26,33;26;73181552
PODGRUPA: I1599 | MATNR: I1599060A2KOLBRAT | NAZWAPL: INOX-NITONAKRETK M6A2 Z KOLN. BRALO!!WYP | AVAILABLE: 34,35;34;73181631
PODGRUPA: 1314 | MATNR: 1314040025PZBT | NAZWAPL: W04.0X025-WW-PZ-B METR.WALC.+ | AVAILABLE: 27,29;27;73181558
PODGRUPA: 1102 | MATNR: 1102120055B58D931T | NAZWAPL: S12.0X055-6K-B-30-05.8-DIN931 | AVAILABLE: 28,31,32,35;31;73181582
PODGRUPA: 1527 | MATNR: 1527360150B8D934T | NAZWAPL: NM36X1.5B-KL.8  NAKRETKA DIN934 | AVAILABLE: 26,35,38,39;39;73181699
PODGRUPA: 1102 | MATNR: 1102420200S10D931T | NAZWAPL: S42.0X200-6K-S-96-10.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;28;73181562
PODGRUPA: 1101 | MATNR: 1101140100B58D933K | NAZWAPL: S14.0X100-6K-B-05.8- SRUBA DIN933 | AVAILABLE: 31,32,49;31;73181582
PODGRUPA: 1319 | MATNR: 1319025006ZWBI207T | NAZWAPL: W02.5X006-WC-ZW-B METR.CYL.ISO1207 | AVAILABLE: 27,29;27;73181558
PODGRUPA: 1102 | MATNR: 1102120045B58OC20K | NAZWAPL: S12.0X045-6K-B-30-05.8- SR.DIN931 20MIK | AVAILABLE: 28,31,32,35;31;73181582
PODGRUPA: 1101 | MATNR: 1101200160S88I017T | NAZWAPL: S20.0X160-6K-S-08.8-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: I1101 | MATNR: I1101100130A2D933T | NAZWAPL: INOX-S10.0X130-6K-A2 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1610 | MATNR: 1610300500SD471T | NAZWAPL: PIERSC.OSAD.SPR.Z. 300X5.0-S DIN471 | AVAILABLE: 41,44;44;73182400
PODGRUPA: 1104 | MATNR: 1104060030R10D692T | NAZWAPL: S06.0X030-6P-R-18-10.9- SRUBA KOLN.D6921 | AVAILABLE: 31,32;32;73181588
PODGRUPA: 1303 | MATNR: 1303040010PKNT | NAZWAPL: W04.0X010-WP-PK-N        METR.PODK. | AVAILABLE: 27,29;27;73181558
PODGRUPA: I3104 | MATNR: I3104050025TXA4CTT | NAZWAPL: INOX-U05.0X025/18  A4 TX25 STOZ.CUT | AVAILABLE: 18,21;21;73181410
PODGRUPA: 1101 | MATNR: 1101200210S10I017T | NAZWAPL: S20.0X210-6K-S-10.9-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: FIS- | MATNR: FIS-SRUBA004438S | NAZWAPL: FIS-SR.OCZKOWA DO RUSZT.FI G 12X80 | AVAILABLE: 0,1,2,3,7,16,19,20,26,27,31,33,38,40,45,48,53,54,59,62,63;33;73181595
PODGRUPA: 1501 | MATNR: 1501560S08D934K | NAZWAPL: 2-NM56S-KL.8  NAKRETKA DIN934 | AVAILABLE: 37,38,39,49;39;73181699
PODGRUPA: 3103 | MATNR: 3103025020PZCT | NAZWAPL: U02.5X020-US-PZ-C      WKR.UNIX STOZ. | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1301 | MATNR: 1301120060IM8O10S | NAZWAPL: W12.0X060-WK-IM-O-10.9  METR.KULI. | AVAILABLE: 27,29;29;73181568
PODGRUPA: 1102 | MATNR: 1102160080S12I014T | NAZWAPL: S16.0X080-6K-S-38-12.9- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: I1101 | MATNR: I1101100035A48IT | NAZWAPL: INOX-S10.0X035-6K-A4 80 SRUBA ISO4017 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1314 | MATNR: 1314060006PHBT | NAZWAPL: W06.0X006-WW-PH-B        METR.WALC. | AVAILABLE: 27,29;27;73181558
PODGRUPA: 1112 | MATNR: 1112200060S10150T | NAZWAPL: S20.0X060-6K-S-1.50-10.9 SRUBA DIN961 | AVAILABLE: 29,32;32;73181588
PODGRUPA: 3203 | MATNR: 3203060080BD571T | NAZWAPL: H06.0X080-6K----B WKR.DREW DIN571 | AVAILABLE: 17,19;17;73181100
PODGRUPA: 3114 | MATNR: 3114045050TXAK | NAZWAPL: U04.5X050/30-UHS-A-TX20 WK.DR.EXTRA+ | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1308 | MATNR: 1308060020IMA10K | NAZWAPL: W06.0X020-WS-IM-A-10.9 STOZ.MRP | AVAILABLE: 27,29;29;73181568
PODGRUPA: 5301 | MATNR: 5301060140180AS | NAZWAPL: HDL-6.0X140X18A HAK TYP L GWINT DO DREW. | AVAILABLE: 3,20;20;73181300
PODGRUPA: 1102 | MATNR: 1102080050B88OC15K | NAZWAPL: S08.0X050-6K-B-22-08.8- SR.DIN931 15MIK | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 4907 | MATNR: 49071/4HS | NAZWAPL: KW/UCHWYT MAGNET.1/4  89541 | AVAILABLE: 51,57;57;82079030
PODGRUPA: 1205 | MATNR: 1205060025ZWM4766T | NAZWAPL: V06.0X025-VD-ZW-M-ISO4766 WK.DOCI. | AVAILABLE: 3,24,25,49;49;74153300
PODGRUPA: 1306 | MATNR: 1306040020PZCT | NAZWAPL: W04.0X020-WS-PZ-C        METR.STOZ. | AVAILABLE: 27,29;27;73181558
PODGRUPA: 1112 | MATNR: 1112240050B88150IT | NAZWAPL: S24.0X050-6K-B-1.50-08.8 SRUBA ISO8676 | AVAILABLE: 29,32;32;73181588
PODGRUPA: 1314 | MATNR: 1314030008PZCT | NAZWAPL: W03.0X008-WW-PZ-C        METR.WALC | AVAILABLE: 27,29;27;73181558
PODGRUPA: I1199 | MATNR: I1199160080A2D444S | NAZWAPL: INOX-S16.0X080-SO-A2 SR.OCZKOWA DIN444  | AVAILABLE: 23,28,30,33;33;73181595
PODGRUPA: 1102 | MATNR: 1102140200B88D931K | NAZWAPL: S14.0X200-6K-B-40-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1527 | MATNR: 1527220150S08D934T | NAZWAPL: NM22X1.5S-KL.8  NAKRETKA DIN934 | AVAILABLE: 26,35,38,39;39;73181699
PODGRUPA: 1109 | MATNR: 1109060100B88D603T | NAZWAPL: S06.0X100-ZG-B-18-08.8- SR.ZAMK.GRZYBK. | AVAILABLE: 33,49;33;73181595
PODGRUPA: 1118 | MATNR: 1118240140B88D444T | NAZWAPL: S24.0X140-SO-B-08.8 SRUBA OCZKOWA D444 | AVAILABLE: 20,33;33;73181595
PODGRUPA: 1112 | MATNR: 1112140090B88150IT | NAZWAPL: S14.0X090-6K-B-1.50-08.8 SRUBA ISO8676 | AVAILABLE: 29,32;32;73181588
PODGRUPA: I1314 | MATNR: I1314100020ZA4798T | NAZWAPL: INOX-W10.0X020-WW-PZ-A4 M.WALC.DIN7985 | AVAILABLE: 26,33;26;73181552
PODGRUPA: 1102 | MATNR: 1102300340S88D931T | NAZWAPL: S30.0X340-6K-S-85-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: I1314 | MATNR: I1314060045ZA2798T | NAZWAPL: INOX-W06.0X045-WW-PZ-A2 M.WALC.DIN7985 | AVAILABLE: 26,33;26;73181552
PODGRUPA: 1308 | MATNR: 1308160050IMB10S | NAZWAPL: W16.0X050-WS-IM-B-10.9 STOZ.NIE UZYWAC | AVAILABLE: 27,29;29;73181568
PODGRUPA: 1102 | MATNR: 1102100180B58D931S | NAZWAPL: S10.0X180-6K-B-32-05.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;31;73181582
PODGRUPA: 1338 | MATNR: 1338100110IMS10T | NAZWAPL: W10.0X110-WS-IM-S-26-10.9 STOZ.DIN7991 | AVAILABLE: 27,29;29;73181568
PODGRUPA: 3899 | MATNR: 3899070070225BT | NAZWAPL: SDM 7.0/.7.0X225/10/50B  RYS.005-08 | AVAILABLE: 23,24,25;24;73181542
PODGRUPA: 1202 | MATNR: 1202080014IMS4027T | NAZWAPL: V08.0X014-VD-IM-S-ISO4027 WK.DOC.45H | AVAILABLE: 24,25;25;73181548
PODGRUPA: 1308 | MATNR: 1308200050IMO10S | NAZWAPL: W20.0X050-WS-IM-O-10.9 STOZ.NIE UZYWAC | AVAILABLE: 27,29;29;73181568
PODGRUPA: 3203 | MATNR: 3203060050BPRT | NAZWAPL: H06.0X050-6K----B WKR.DREW KLUCZ | AVAILABLE: 17,19;17;73181100
PODGRUPA: I1314 | MATNR: I1314040012ZA2798T | NAZWAPL: INOX-W04.0X012-WW-PZ-A2 M.WALC.DIN7985 | AVAILABLE: 26,33;26;73181552
PODGRUPA: 1303 | MATNR: 1303050012PKB7016T | NAZWAPL: W05.0X012-WP-PK-B METR.PODK. RAL7016 | AVAILABLE: 27,29;27;73181558
PODGRUPA: 1399 | MATNR: 1399080050ZWB963T | NAZWAPL: W08.0X050-WS-ZW-B DIN963 | AVAILABLE: 27,29;27;73181558
PODGRUPA: I3104 | MATNR: I3104045040TXA2T | NAZWAPL: INOX-U4.5X40/24 TX20A2 WKR.UNIX STOZ | AVAILABLE: 18,21;21;73181410
PODGRUPA: 1319 | MATNR: 1319080060IMO88T | NAZWAPL: W08.0X060-WC-IM-O        M.CYLI. 8.8 | AVAILABLE: 27,29;29;73181568
PODGRUPA: 1308 | MATNR: 1308080020IMBF06T | NAZWAPL: W08.0X020-WS-IM-B-04.8 STOZ.MRP F06 | AVAILABLE: 27,29;29;73181568
PODGRUPA: 2499 | MATNR: 2499080060SSTWYPK | NAZWAPL: NIT ZAKLEPYWANY | AVAILABLE: 3,43,61;43;73182300
PODGRUPA: I1314 | MATNR: I1314050050TXA27IT | NAZWAPL: INOX-W05.0X050-WW-TX25-A270 ISO14583 | AVAILABLE: 26,33;33;73181595
PODGRUPA: 1102 | MATNR: 1102200110R12D931T | NAZWAPL: S20.0X110-6K-R-46-12.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 3114 | MATNR: 3114040060TXAT | NAZWAPL: U04.0X060/36-UHS-A TX20 WK.DR.EXTRA+ | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1101 | MATNR: 1101140080B88D933T | NAZWAPL: S14.0X080-6K-B-08.8- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1102 | MATNR: 1102160055B56D931T | NAZWAPL: S16.0X055-6K-B-38-05.6- SRUBA DIN931 | AVAILABLE: 28,31,32,35;31;73181582
PODGRUPA: 6399 | MATNR: 6399130SD764M | NAZWAPL: GAL-LANCUCH 13.0 S DIN764 | AVAILABLE: 6,12,14,33,38,39,40,46,47,48,58,59;14;73158200
PODGRUPA: 1499 | MATNR: 1499140GD125T | NAZWAPL: P14.0X28X2.5-G 200HV PODKLADKA DIN125 | AVAILABLE: 3,4,37,41,42,49;42;73182200
PODGRUPA: I3104 | MATNR: I3104080350TXA4CTT | NAZWAPL: INOX-U08.0X350/80 A4 TX40 STOZ.CUT | AVAILABLE: 18,21;21;73181410
PODGRUPA: 3104 | MATNR: 3104045045PZAT | NAZWAPL: U04.5X045-US-PZ-A-30  WKR.UNIX STOZ.+ | AVAILABLE: 19,22;22;73181499
PODGRUPA: I3203 | MATNR: I3203100110A4571T | NAZWAPL: INOX-H10.0X110-6K-A4 WKR.DO DREW.DIN571 | AVAILABLE: 17,18;17;73181100
PODGRUPA: 1314 | MATNR: 1314060030PZCK | NAZWAPL: W06.0X030-WW-PZ-C        METR.WALC. | AVAILABLE: 27,29;27;73181558
PODGRUPA: 6709 | MATNR: 6709160230FESS | NAZWAPL: SWIDER SPIRALNY 16X230 T | AVAILABLE: 52,56;56;82075090
PODGRUPA: 1101 | MATNR: 1101160140B88D933K | NAZWAPL: S16.0X140-6K-B-08.8- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1642 | MATNR: 1642060030SD7979T | NAZWAPL: KOLEK WALC.Z GW.WEW 6X6X30S DIN7979D | AVAILABLE: 40,45;40;73181900
PODGRUPA: 3103 | MATNR: 3103030025PZA1QO | NAZWAPL: QB2136-U03,0X025-US-PZ-A WKR.UNIX [50] | AVAILABLE: 19,22;22;73181499
PODGRUPA: I1101 | MATNR: I1101180075A27IT | NAZWAPL: INOX-S18.0X075-6K-A2 70 SRUBA ISO4017 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 3104 | MATNR: 3104060090PZACNT | NAZWAPL: U06.0X090/55-US-PZ-A WKR.UNIX STOZ. | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1528 | MATNR: 1528360300S04D439T | NAZWAPL: NM36X3.0S KL.4 NAKRETKA NISKA DIN439 | AVAILABLE: 38,39;39;73181699
PODGRUPA: 1102 | MATNR: 1102200160S12D931S | NAZWAPL: S20.0X160-6K-S-50-12.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1101 | MATNR: 1101240170G10D691S | NAZWAPL: S24.0X170-6K-G-10.9- SR S6K HV DIN6914 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1101 | MATNR: 1101140045B58D933T | NAZWAPL: S14.0X045-6K-B-05.8- SRUBA DIN933 | AVAILABLE: 31,32,49;31;73181582
PODGRUPA: 1610 | MATNR: 1610077250SD471T | NAZWAPL: PIERSC.OSAD.SPR.Z. 77X2.5-S DIN471 | AVAILABLE: 41,44;44;73182400
PODGRUPA: 1102 | MATNR: 1102240060B46D799S | NAZWAPL: S24.0X060-6K-B-25-04.6- SR.DIN7990 | AVAILABLE: 28,31,32,35;31;73181582
PODGRUPA: 1399 | MATNR: 1399030010PKBT | NAZWAPL: WSSM3X10KOMBIB  NR.RYS.203/06 | AVAILABLE: 27,29;27;73181558
PODGRUPA: I1421 | MATNR: I142125035002A288T | NAZWAPL: INOX-P25.0X35.0X0.2 A2 PODKLADKA DIN988 | AVAILABLE: 42,48;42;73182200
PODGRUPA: I1101 | MATNR: I1101200150A47933T | NAZWAPL: INOX-S20.0X150-6K-A4-70 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1101 | MATNR: 1101160020B88D933T | NAZWAPL: S16.0X020-6K-B-08.8- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1102 | MATNR: 1102700100B56I014T | NAZWAPL: S27.0X100-6K-B-60-05.6- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;31;73181582
PODGRUPA: 1101 | MATNR: 1101240040B88I017T | NAZWAPL: S24.0X040-6K-B-08.8-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1109 | MATNR: 1109100120B88D603T | NAZWAPL: S10.0X120-ZG-B-26-08.8- SR.ZAMK.GRZYBK. | AVAILABLE: 33,49;33;73181595
PODGRUPA: 1102 | MATNR: 110220006028B88K | NAZWAPL: S20.0X060-6K-B-28-08.8- SRUBA ~DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1308 | MATNR: 1308060065IMB10T | NAZWAPL: W06.0X065-WS-IM-B-10.9 STOZ.MRP | AVAILABLE: 27,29;29;73181568
PODGRUPA: 1308 | MATNR: 1308040030IMC88T | NAZWAPL: W04.0X030-WS-IM-C-08.8 STOZ.MRP | AVAILABLE: 27,29;29;73181568
PODGRUPA: 1199 | MATNR: 1199080030SD168BT | NAZWAPL: S08.0X030----S----04.6-SR MLOTK D-186B | AVAILABLE: 25,29,31,32,33;33;73181595
PODGRUPA: 1101 | MATNR: 1101080016A88OC08K | NAZWAPL: S08.0X016-6K-A-08.8-DIN9338MIK | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1101 | MATNR: 1101160085B58D933K | NAZWAPL: S16.0X085-6K-B-05.8- SRUBA DIN933 | AVAILABLE: 31,32,49;31;73181582
PODGRUPA: I3104 | MATNR: I3104060065PZA2T | NAZWAPL: INOX-U06.0X065/42-US-PZ-A2  WKR.STOZK | AVAILABLE: 18,21;21;73181410
PODGRUPA: I3203 | MATNR: I3203100150A2571T | NAZWAPL: INOX-H10.0X150-6K-A2 WKR.DO DREW.DIN571 | AVAILABLE: 17,18;17;73181100
PODGRUPA: 1401 | MATNR: 1401100BOC15K | NAZWAPL: P10.0X20.0X2.0-B  PODKLADKA DIN125 15MIK | AVAILABLE: 42,50;42;73182200
PODGRUPA: 1338 | MATNR: 1338200050IMS88T | NAZWAPL: W20.0X050-WS-IM-S-08.8 STOZ.DIN7991 | AVAILABLE: 27,29;29;73181568
PODGRUPA: 1101 | MATNR: 1101270200G88I017T | NAZWAPL: S27.0X200-6K-G-08.8- SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: I1314 | MATNR: I1314050065HA2798T | NAZWAPL: INOX-W05.0X065-WW-PH-A2 M.WALC.DIN7985 | AVAILABLE: 26,33;26;73181552
PODGRUPA: 1610 | MATNR: 1610117400SD471T | NAZWAPL: PIERSC.OSAD.SPR.Z. 117X4.0-S DIN471 | AVAILABLE: 41,44;44;73182400
PODGRUPA: 1104 | MATNR: 1104100040S10D692T | NAZWAPL: S10.0X040-6P-S-26-10.9- SRUBA KOLN.D6921 | AVAILABLE: 31,32;32;73181588
PODGRUPA: 1102 | MATNR: 1102270230B56I014T | NAZWAPL: S27.0X230-6K-B-79-05.6- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;31;73181582
PODGRUPA: 1101 | MATNR: 1101060022B10I017T | NAZWAPL: S06.0X022-6K-B-10.9-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: I3104 | MATNR: I3104040070TXA4T | NAZWAPL: INOX-U4.0X70/42 TX20A4 WKR.UNIX STOZ | AVAILABLE: 18,21;21;73181410
PODGRUPA: I1101 | MATNR: I1101100035A48933T | NAZWAPL: INOX-S10.0X035-6K-A4-80 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1101 | MATNR: 1101360280B88D933T | NAZWAPL: S36.0X280-6K-B-08.8- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1308 | MATNR: 1308160120IMB10S | NAZWAPL: W16.0X120-WS-IM-B-10.9 STOZ.NIE UZYWAC | AVAILABLE: 27,29;29;73181568
PODGRUPA: 1102 | MATNR: 1102200100GF88931T | NAZWAPL: S20.0X100-6K-GF-46-08.8-DIN931 ISO FIT | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1118 | MATNR: 1118100140BD444T | NAZWAPL: S10.0X140-SO-B- SRUBA OCZKOWA D444 | AVAILABLE: 20,33;33;73181595
PODGRUPA: 1333 | MATNR: 1333080016IMB10T | NAZWAPL: W08.0X016-WP-IM-B M.POD.10.9 ISO7380-2 | AVAILABLE: 28,29,33;29;73181568
PODGRUPA: 1314 | MATNR: 1314025025PZBT | NAZWAPL: W02.5X025-WW-PZ-B        METR.WALC. | AVAILABLE: 27,29;27;73181558
PODGRUPA: I1101 | MATNR: I1101120050A28933T | NAZWAPL: INOX-S12.0X050-6K-A2 -80 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: FIS- | MATNR: FIS-KOLEKR004858O | NAZWAPL: FIS-KOLEK ROZPOR. UX12X070 S  K/BLISTER | AVAILABLE: 0,1,2,3,7,16,19,20,26,27,31,33,38,40,45,48,53,54,59,62,63;3;39269097
PODGRUPA: 1101 | MATNR: 1101080070R88D933T | NAZWAPL: S08.0X070-6K-R-08.8- SRUBA DIN933       | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1499 | MATNR: 14990300310BN192T | NAZWAPL: P03.0X3.2X6X0.6B PODKLADKA  BN20192 | AVAILABLE: 3,4,37,41,42,49;41;73182100
PODGRUPA: I3104 | MATNR: I3104100170TXA2CTT | NAZWAPL: INOX-U10.0X170/80 A2 TX40 STOZ.CUT | AVAILABLE: 18,21;21;73181410
PODGRUPA: 1112 | MATNR: 1112200100B88150IT | NAZWAPL: S20.0X100-6K-B-1.50-08.8 SRUBA ISO8676 | AVAILABLE: 29,32;32;73181588
PODGRUPA: 1112 | MATNR: 1112240130S88150T | NAZWAPL: S24.0X130-6K-S-1.50-08.8 SRUBA DIN961 | AVAILABLE: 29,32;32;73181588
PODGRUPA: 1306 | MATNR: 1306060016PHSIT | NAZWAPL: W06.0X016-WS-PH-S METR.STOZ.ISO7046 | AVAILABLE: 27,29;27;73181558
PODGRUPA: 3104 | MATNR: 3104045080PZA1QO | NAZWAPL: QB2146-U04.5X080-US-PZ-A-50 WKR.U.[10] | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1102 | MATNR: 1102160370B88D931T | NAZWAPL: S16.0X370-6K-B-57-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1102 | MATNR: 1102300140B56I014T | NAZWAPL: S30.0X140-6K-B-72-05.6- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;31;73181582
PODGRUPA: FIS- | MATNR: FIS-KOTWICA087194S | NAZWAPL: FIS-KOTWICA KDH4  080184+ | AVAILABLE: 0,1,2,3,7,16,19,20,26,27,31,33,38,40,45,48,53,54,59,62,63;20;73181300
