MATNR;NAZWAPL;STAWN;PODGRUPA;OPIS;MATERIAL;PODGRUPA_WIELKOSC;PODGRUPA_ILOSC_KODOW;PODGRUPA_ILOSC_UZUPELNONYCH
FIS-KOLEKR018527S;FIS-KOLEK RAM.SXR  8X 80;;FIS-;;;1653;21;520
FIS-KOLEKR019547S;FIS-KOLEK RAMOWY 10X.72 F10M.72G-;;FIS-;;;1653;21;520
FIS-KOLEKR020570S;FIS-KOLEK ROZP.RAMOWY FUR14X180 T;;FIS-;;;1653;21;520
FIS-KOLEKR021047S;FIS-KOLEK RAM.SXR 10X260 FUS;;FIS-;;;1653;21;520
FIS-KOLEKR021048S;FIS-KOLEK RAM.SXR 10X230 FUS;;FIS-;;;1653;21;520
FIS-KOLEKR021149S;FIS-KOLEK ROZP.RAM FUR14X360 FUS  090764;;FIS-;;;1653;21;520
FIS-KOLEKR021312S;FIS-KOL ROZP.RAMOWY FUR10X.80 SSA4-;;FIS-;;;1653;21;520
FIS-KOLEKR021787S;FIS-KOL ROZP.RAM. FUR10X.80 T A4-;;FIS-;;;1653;21;520
FIS-KOLEKR022056S;FIS-KOLEK RAM.SXR 10X 80 FUS 046330;;FIS-;;;1653;21;520
FIS-KOLEKR022057S;FIS-KOLEK ROZPOROWY SX- 6X50 R 078185;;FIS-;;;1653;21;520
FIS-KOLEKR022438S;FIS-KOLEK ROZPOR. S10 H 115R   FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR022448S;FIS-KOLEK ROZPOR. S 8 H 100R   FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR022449S;FIS-KOLEK ROZPOR. S 8 H 120R   FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR022450S;FIS-KOLEK ROZPOR. S10 H 100R   FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR022451S;FIS-KOLEK ROZPOR. S10 H 135R   FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR022452S;FIS-KOLEK ROZPOR. S10 H 160R   FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR022453S;FIS-KOLEK ROZPOR. S10 H 230R   FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR022454S;FIS-KOLEK ROZPOR. S14 H 160R   FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR022455S;FIS-KOLEK ROZPOR. S14 H 230R   FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR022456S;FIS-KOLEK ROZPOR. S16 H 135R   FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR022502S;FIS-KOLEK RAM.SXR 10X180 T;;FIS-;;;1653;21;520
FIS-KOLEKR022503S;FIS-KOLEK RAM.SXR 10X200 T;;FIS-;;;1653;21;520
FIS-KOLEKR022755S;FIS-KOLEK ROZP.RAMOWY FUR14X300 T;;FIS-;;;1653;21;520
FIS-KOLEKR023104S;FIS-KOLEK RAM.SXR 10X 60 FUS;;FIS-;;;1653;21;520
FIS-KOLEKR023106S;FIS-KOL ROZP.RAMOWY FUR14X80 FUS;;FIS-;;;1653;21;520
FIS-KOLEKR023109S;FIS-KOLEK ROZP.RAMOWY FUR14X100 T;;FIS-;;;1653;21;520
FIS-KOLEKR024793S;FIS-KOLEK ROZP.RAMOWY FUR14X300 US;;FIS-;;;1653;21;520
FIS-KOLEKR024911S;FIS-KOL ROZP.RAM.FUR8X100 SS A 4-;;FIS-;;;1653;21;520
FIS-KOLEKR025263S;FIS-KOL ROZP.RAMOWY FUR10X100 SSA4;;FIS-;;;1653;21;520
FIS-KOLEKR031958S;FIS-KOLEK RAM.SXRL 10X 80 A4 FUS 522730;;FIS-;;;1653;21;520
FIS-KOLEKR032688S;FIS-KOLEK RAM.SXR  6X 60;;FIS-;;;1653;21;520
FIS-KOLEKR034066S;FIS-KOLEK RAM.SXR  8X120T 503002;;FIS-;;;1653;21;520
FIS-KOLEKR041796S;FIS-KOLEK ROZP. DO GAZOBETONU GB10 50492;;FIS-;;;1653;21;520
FIS-KOLEKR041848S;FIS-KOLEK DUOTEC 10 S 537259;;FIS-;;;1653;21;520
FIS-KOLEKR043219S;FIS-KOLEK RAM.SXRL 10X 80 T 533228;;FIS-;;;1653;21;520
FIS-KOLEKR043220S;FIS-KOLEK RAM.SXRL 10X100 T 533229;;FIS-;;;1653;21;520
FIS-KOLEKR043225S;FIS-KOLEK RAM.SXRL  8X 80 T 540114;;FIS-;;;1653;21;520
FIS-KOLEKR049276S;FIS-KOLEK RAM.SXR 10X 80 FUS A4 46340;;FIS-;;;1653;21;520
FIS-KOLEKR049961S;FIS-KOLEK ROZP.DO RUSZT.S14ROE 70  52160;;FIS-;;;1653;21;520
FIS-KOLEKR051248S;FIS-KOLEK RAM.SXRL 10X290 FUS 522729;;FIS-;;;1653;21;520
FIS-KOLEKR051251S;FIS-KOLEK RAM.SXRL 10X120 T 522700;;FIS-;;;1653;21;520
FIS-KOLEKR051252S;FIS-KOLEK RAM.SXRL 10X140 T 522701;;FIS-;;;1653;21;520
FIS-KOLEKR051253S;FIS-KOLEK RAM.SXRL 10X160 T 522703;;FIS-;;;1653;21;520
FIS-KOLEKR051254S;FIS-KOLEK RAM.SXRL 10X180 T 522704;;FIS-;;;1653;21;520
FIS-KOLEKR051255S;FIS-KOLEK RAM.SXRL 10X200 T 522705;;FIS-;;;1653;21;520
FIS-KOLEKR051257S;FIS-KOLEK RAM.SXRL 10X230 T 522706;;FIS-;;;1653;21;520
FIS-KOLEKR051258S;FIS-KOLEK RAM.SXRL 10X260 T 522707;;FIS-;;;1653;21;520
FIS-KOLEKR051259S;FIS-KOLEK RAM.SXRL 10X290 T 522708;;FIS-;;;1653;21;520
FIS-KOLEKR051972S;FIS-KOLEK ROZP.DO RUSZT.S14ROE100 52161;;FIS-;;;1653;21;520
FIS-KOLEKR051973S;FIS-KOLEK ROZP.DO RUSZT.S14ROE135 52162;;FIS-;;;1653;21;520
FIS-KOLEKR054387T;FIS-KOLEK ROZPOROWY S12    FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR054607S;FIS-KOLEK ROZPOROWY S-16X80 050116;;FIS-;;;1653;21;520
FIS-KOLEKR056719S;FIS-KOLEK ROZP.RAM FUR10X.80 T 088756;;FIS-;;;1653;21;520
FIS-KOLEKR057980S;FIS-KOL ROZP. S12 R 100 FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR058585S;FIS-KOLEK ROZPOROWY S20 50120;;FIS-;;;1653;21;520
FIS-KOLEKR060035S;FIS-KOLEK ROZP.RAMOWY FUR10X160 SS;;FIS-;;;1653;21;520
FIS-KOLEKR060036S;FIS-KOLEK ROZP.RAMOWY FUR10X200 SS;;FIS-;;;1653;21;520
FIS-KOLEKR071777S;FIS-KOLEK RAM.SXRL 14X200 FUS 530952;;FIS-;;;1653;21;520
FIS-KOLEKR071778S;FIS-KOLEK RAM.SXRL 14X230 FUS 530953;;FIS-;;;1653;21;520
FIS-KOLEKR079478S;FIS-KOLEK RAM.SXRL 14X 80 FUS 530946;;FIS-;;;1653;21;520
FIS-KOLEKR079480S;FIS-KOLEK RAM.SXRL 14X100 FUS 530947;;FIS-;;;1653;21;520
FIS-KOLEKR079542S;FIS-KOLEK ROZPOROWY SX- 6 S10   FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR079544S;FIS-KOLEK ROZPOROWY SX- 8 S20   FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR079550S;FIS-KOLEK ROZPOROWY SX-16     070016;;FIS-;;;1653;21;520
FIS-KOLEKR079556S;FIS-KOLEK ROZP.DO GAZOBETONU GB14 50493;;FIS-;;;1653;21;520
FIS-KOLEKR079577S;FIS-KOLEK ROZP.RAM. FUR10X135 SS 088778;;FIS-;;;1653;21;520
FIS-KOLEKR079697S;FIS-KOLEK RAM.SXRL 14X360 FUS  530931;;FIS-;;;1653;21;520
FIS-KOLEKR079698S;FIS-KOLEK ROZP.GWOZDZ. N 6X60  Z FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR079699S;FIS-KOL ROZP.GWOZDZ. N 8X60Z FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR079969S;FIS-KOLEK ROZP.RAM FUR10X115 T 088760;;FIS-;;;1653;21;520
FIS-KOLEKR079976S;FIS-KOLEK ROZP.RAMOWY FUR 8X120 SS 70132;;FIS-;;;1653;21;520
FIS-KOLEKR079978S;FIS-KOLEK ROZP.RAM. FUR10X115 SS 088783;;FIS-;;;1653;21;520
FIS-KOLEKR079984S;FIS-KOLEK ROZPOROWY SX- 6X50    FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR083691S;FIS-KOLEK ROZP.RAM FUR10X230 SS;;FIS-;;;1653;21;520
FIS-KOLEKR083982S;FIS-KOLEK ROZP.RAMOWY FUR10X185 SS;;FIS-;;;1653;21;520
FIS-KOLEKR084042S;FIS-KOLEK ROZP.RAM.FUR 10X200 T 88764;;FIS-;;;1653;21;520
FIS-KOLEKR084198S;FIS-KOLEK ROZP.RAM FUR14X140 FUS 048726;;FIS-;;;1653;21;520
FIS-KOLEKR084426S;FIS-KOLEK ROZP.RAMOWY FUR10X185 T;;FIS-;;;1653;21;520
FIS-KOLEKR084806S;FIS-KOLEK ROZP.RAMOWY FUR14X100 FUS;;FIS-;;;1653;21;520
FIS-KOLEKR086364S;FIS-KOLEK ROZP.RAMOWY FUR14X140 T;;FIS-;;;1653;21;520
FIS-KOLEKR086382S;FIS-KOL.RO.RAM. FUR14X180 FUS 48728!!WYP;;FIS-;;;1653;21;520
FIS-KOLEKR086894S;FIS-KOLEK ROZPOROWY UX- 8 WH    FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR087046S;FIS-KOLEK RAM.SXRL 14X260 FUS  530954;;FIS-;;;1653;21;520
FIS-KOLEKR087397S;FIS-KOLEK RAM.SXRL 14X180 FUS  530951;;FIS-;;;1653;21;520
FIS-KOLEKR087436S;FIS-KOLEK ROZP.RAMOWY FUR10X200 SS.88781;;FIS-;;;1653;21;520
FIS-KOLEKR091152T;FIS-KOLEK ROZPOROWY S5    FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR093549S;FIS-KOLEK ROZP.RAM FUR10X230 T 088762;;FIS-;;;1653;21;520
FIS-KOLEKR094101S;FIS-KOL ROZPOR. S10 H80R FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR094462S;FIS-KOLEK ROZPOROWY S14    FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR094897S;FIS-KOLEK ROZPOROWY SX-16X100    FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR094898S;FIS-KOLEK ROZPOROWY SX-16X135    FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR094899S;FIS-KOLEK ROZPOROWY SX-16X160    FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR095196S;FIS-KOLEK ROZP. S16 H 160R FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR095236S;FIS-KOLEK ROZP.RAMOWY SXS 8X.60;;FIS-;;;1653;21;520
FIS-KOLEKR095355S;FIS-KOLEK ROZP.RAM FUR14X165 FUS 048727;;FIS-;;;1653;21;520
FIS-KOLEKR095356S;FIS-KOLEK ROZP.RAMOWY FUR14X210 FUS;;FIS-;;;1653;21;520
FIS-KOLEKR095359S;FIS-KOLEK ROZP.RAMOWY FUR14X240 FUS;;FIS-;;;1653;21;520
FIS-KOLEKR095362S;FIS-KOLEK ROZP.RAMOWY FUR14X270 FUS;;FIS-;;;1653;21;520
FIS-KOLEKR096423S;FIS-KOLEK ROZPOR. S16 H 100R   FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR097362S;FIS-KOLEK ROZP.RAMOWY FUR14X270 T;;FIS-;;;1653;21;520
FIS-KOLEKR098729S;FIS-KOLEK ROZPOROWY UX- 8X50 RH 94412;;FIS-;;;1653;21;520
FIS-KOLEKR098730S;FIS-KOL ROZPOROWY UX-8X50 WH 94413-;;FIS-;;;1653;21;520
FIS-KOLEKR098837S;FIS-KOLEK RAM.SXR 10X200 FUS;;FIS-;;;1653;21;520
FIS-KOLEKR098838S;FIS-KOLEK RAM.SXR 10X140 FUS 46333 !!WYP;;FIS-;;;1653;21;520
FIS-KOLEKR099248S;FIS-KOLEK ROZPOROWY UX- 635 RH;;FIS-;;;1653;21;520
FIS-KOLEKR099259S;FIS-KOLEK RAM.SXR 10X120 FUS;;FIS-;;;1653;21;520
FIS-KOLEKR099260S;FIS-KOLEK RAM.SXR 10X100 FUS 046331;;FIS-;;;1653;21;520
FIS-KOLEKR099261S;FIS-KOLEK RAM.SXR 10X160 FUS;;FIS-;;;1653;21;520
FIS-KOLEKR099262S;FIS-KOLEK RAM.SXR 10X180 FUS;;FIS-;;;1653;21;520
FIS-KOLEKR099263S;FIS-KOLEK RAM.SXR 10X 80 T;;FIS-;;;1653;21;520
FIS-KOLEKR099264S;FIS-KOLEK RAM.SXR 10X100 T 46264;;FIS-;;;1653;21;520
FIS-KOLEKR099265S;FIS-KOLEK RAM.SXR 10X120 T;;FIS-;;;1653;21;520
FIS-KOLEKR099266S;FIS-KOLEK RAM.SXR 10X140 T;;FIS-;;;1653;21;520
FIS-KOLEKR099267S;FIS-KOLEK RAM.SXR 10X160 T;;FIS-;;;1653;21;520
FIS-KOLEKR099572S;FIS-KOLEK ROZPOROWY UX- 5 R    FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKR639523S;FIS-KOLEK RAM.SXRL 8X 80 T A4 540121;;FIS-;;;1653;21;520
FIS-KOLEKR645850T;FIS-KOLEK ROZP. SX 6X30 140109;;FIS-;;;1653;21;520
FIS-KOLEKR703770S;FIS-KOLEK ROZP. SX PLUS 8X40 S 568208+;;FIS-;;;1653;21;520
FIS-KOLEKR706171S;FIS-KOLEK ROZP. SX PLUS 10X50 568010+;;FIS-;;;1653;21;520
FIS-KOLEKR706172S;FIS-KOLEK ROZP. SX PLUS 10X80 568110+;;FIS-;;;1653;21;520
FIS-KOLEKR706173S;FIS-KOLEK ROZP. SX PLUS 12X60 568012+;;FIS-;;;1653;21;520
FIS-KOLEKR706174S;FIS-KOLEK ROZP. SX PLUS 14X70 568014+;;FIS-;;;1653;21;520
FIS-KOLEKR706175S;FIS-KOLEK ROZP. SX PLUS 4X20 568004+;;FIS-;;;1653;21;520
FIS-KOLEKR706176S;FIS-KOLEK ROZP. SX PLUS 6X30 568006+;;FIS-;;;1653;21;520
FIS-KOLEKR706177S;FIS-KOLEK ROZP. SX PLUS 6X50 568106+;;FIS-;;;1653;21;520
FIS-KOLEKR706178S;FIS-KOLEK ROZP. SX PLUS 8X40 568008+;;FIS-;;;1653;21;520
FIS-KOLEKR706179S;FIS-KOLEK ROZP. SX PLUS 8X65 568108+;;FIS-;;;1653;21;520
FIS-KOLEKR706180S;FIS-KOLEK ROZP. SX PLUS 6X30 S 568206+;;FIS-;;;1653;21;520
FIS-KOLEKR710092S;FIS-KOLEK RAM.SXRL 8X100 T 540115;;FIS-;;;1653;21;520
FIS-KOLEKR715534T;FIS-KOLEK RAM.SXRL 8X 80 T 540114;;FIS-;;;1653;21;520
FIS-KOLEKR715535T;FIS-KOLEK RAM.SXRL 8X120 T 540116;;FIS-;;;1653;21;520
FIS-KOLEKR715536T;FIS-KOLEK RAM.SXRL 10X 80 FUS 522719;;FIS-;;;1653;21;520
FIS-KOLEKR715537T;FIS-KOLEK RAM.SXRL 10X 80 T 522698;;FIS-;;;1653;21;520
FIS-KOLEKR715538T;FIS-KOLEK RAM.SXRL 10X100 FUS 522720;;FIS-;;;1653;21;520
FIS-KOLEKR715539T;FIS-KOLEK RAM.SXRL 10X100 T 522699;;FIS-;;;1653;21;520
FIS-KOLEKR715540T;FIS-KOLEK RAM.SXRL 10X140 FUS 522723;;FIS-;;;1653;21;520
FIS-KOLEKR715541T;FIS-KOLEK RAM.SXRL 10X160 FUS 522724;;FIS-;;;1653;21;520
FIS-KOLEKR715542T;FIS-KOLEK RAM.SXRL 10X160 T 522703;;FIS-;;;1653;21;520
FIS-KOLEKR715543T;FIS-KOLEK RAM.SXRL 10X180 FUS 522725;;FIS-;;;1653;21;520
FIS-KOLEKR715544T;FIS-KOLEK RAM.SXRL 10X200 FUS 522726;;FIS-;;;1653;21;520
FIS-KOLEKR715545T;FIS-KOLEK RAM.SXRL 10X230 FUS 522727;;FIS-;;;1653;21;520
FIS-KOLEKR715546T;FIS-KOLEK RAM.SXRL 10X260 FUS 522728;;FIS-;;;1653;21;520
FIS-KOLEKR715547T;FIS-KOLEK RAM.SXRL 14X140 FUS 0530949;;FIS-;;;1653;21;520
FIS-KOLEKR715548T;FIS-KOLEK RAM.SXRL  8X 60 FUS 540127;;FIS-;;;1653;21;520
FIS-KOLEKR715549T;FIS-KOLEK RAM.SXRL  8X 80 FUS 540129;;FIS-;;;1653;21;520
FIS-KOLEKR715550T;FIS-KOLEK RAM.SXRL  8X100 FUS 540130;;FIS-;;;1653;21;520
FIS-KOLEKR715551T;FIS-KOLEK RAM.SXRL  8X140 FUS 540133;;FIS-;;;1653;21;520
FIS-KOLEKR715552T;FIS-KOLEK RAM.SXRL  8X160 FUS 540134;;FIS-;;;1653;21;520
FIS-KOLEKR715553T;FIS-KOLEK ROZP. DO GAZOBET. GB8 050491;;FIS-;;;1653;21;520
FIS-KOLEKR715554T;FIS-KOLEK ROZP. SX 6X30 070006;;FIS-;;;1653;21;520
FIS-KOLEKR715555T;FIS-KOLEK ROZP. SX 6X30 S/10 70021;;FIS-;;;1653;21;520
FIS-KOLEKR715556T;FIS-KOLEK ROZP. SX- 6X50 024827;;FIS-;;;1653;21;520
FIS-KOLEKR715557T;FIS-KOLEK ROZP. SX 8X40 070008;;FIS-;;;1653;21;520
FIS-KOLEKR715558T;FIS-KOLEK ROZP. SX 8X40 S/20 70022;;FIS-;;;1653;21;520
FIS-KOLEKR715559T;FIS-KOLEK ROZP. SX- 8X65 024828;;FIS-;;;1653;21;520
FIS-KOLEKR715560T;FIS-KOLEK ROZP. SX-10X50 070010;;FIS-;;;1653;21;520
FIS-KOLEKR715561T;FIS-KOLEK ROZP. SX-10X80 024829;;FIS-;;;1653;21;520
FIS-KOLEKR715562T;FIS-KOLEK ROZP. SX-12X60 070012;;FIS-;;;1653;21;520
FIS-KOLEKR715563T;FIS-KOLEK ROZP. SX-14X70 070014;;FIS-;;;1653;21;520
FIS-KOLEKR715564T;FIS-KOLEK ROZP. UX 8X50 R 77870;;FIS-;;;1653;21;520
FIS-KOLEKR715565T;FIS-KOLEK ROZP. UX- 6X35 62754;;FIS-;;;1653;21;520
FIS-KOLEKR715566T;FIS-KOLEK ROZP. UX- 6X35 R 062756;;FIS-;;;1653;21;520
FIS-KOLEKR715567T;FIS-KOLEK ROZP. UX- 6X35 R S20 094758;;FIS-;;;1653;21;520
FIS-KOLEKR715568T;FIS-KOLEK ROZP. UX- 6X50 072094;;FIS-;;;1653;21;520
FIS-KOLEKR715569T;FIS-KOLEK ROZP. UX- 6X50 R S20 094759;;FIS-;;;1653;21;520
FIS-KOLEKR715570T;FIS-KOLEK ROZP. UX- 8X50 077869;;FIS-;;;1653;21;520
FIS-KOLEKR715571T;FIS-KOLEK ROZP. UX-10 077871;;FIS-;;;1653;21;520
FIS-KOLEKR715572T;FIS-KOLEK ROZP. UX-10X60 R 77872;;FIS-;;;1653;21;520
FIS-KOLEKR715573T;FIS-KOLEK ROZP. UX-10X60 R S20 094761;;FIS-;;;1653;21;520
FIS-KOLEKR715574T;FIS-KOLEK ROZP. UX-12X70 062758;;FIS-;;;1653;21;520
FIS-KOLEKR715575T;FIS-KOLEK ROZPOR. UX 6X50 R 72095;;FIS-;;;1653;21;520
FIS-KOLEKR715576T;FIS-KOLEK ROZPOROWY SX-16 070016;;FIS-;;;1653;21;520
FIS-KOLEKR715577T;FIS-KOLEK ROZPOROWY UX-14 062757;;FIS-;;;1653;21;520
FIS-KOLEKR734848S;FIS-KOLEK DUOPOWER 6X30 S+WK. 570535;;FIS-;;;1653;21;520
FIS-KOLEKR734849S;FIS-KOLEK DUOPOWER 8X40 S+WK. 570536;;FIS-;;;1653;21;520
FIS-KOLEKR735577S;FIS-KOLEK DUOPOWER 10X50 +WK.535461+;;FIS-;;;1653;21;520
FIS-KOLEKR735580S;FIS-KOLEK DUOPOWER 12X60 S DIY 538258+;;FIS-;;;1653;21;520
FIS-KOLEKR735582S;FIS-KOLEK DUOPOWER 5X25 +WK. 535458+;;FIS-;;;1653;21;520
FIS-KOLEKR735583S;FIS-KOLEK DUOPOWER 6X30 +WK. 535459+;;FIS-;;;1653;21;520
FIS-KOLEKR735584S;FIS-KOLEK DUOPOWER 8X40 +WK. 535460+;;FIS-;;;1653;21;520
FIS-KOLEKR737833S;FIS-KOLEK DUOPOWER 6X30 S+WK. 570535;;FIS-;;;1653;21;520
FIS-KOLEKR737874S;FIS-KOLEK ROZP. SX PLUS 5X25 140466;;FIS-;;;1653;21;520
FIS-KOLEKR742032S;FIS-KOLEK ROZP. SX PLUS 5X25 568005;;FIS-;;;1653;21;520
FIS-KOLEKR760148S;FIS-KOL ROZP. S5 FISCHER 50105;;FIS-;;;1653;21;520
FIS-KOLEKS002819S;FIS-KOLEK WBIJANY N-Z A2 6X40;;FIS-;;;1653;21;520
FIS-KOLEKS002820S;FIS-KOLEK WBIJANY N-Z A2 8X60;;FIS-;;;1653;21;520
FIS-KOLEKS017067S;FIS-KOLEK WBIJANY N-Z A2 8X80-;;FIS-;;;1653;21;520
FIS-KOLEKS021098S;FIS-KOLEK SXS10X230 T;;FIS-;;;1653;21;520
FIS-KOLEKS021694S;FIS-KOLEK SXS10X80  T A4;;FIS-;;;1653;21;520
FIS-KOLEKS022739S;FIS-KOLEK SXS 6X35;;FIS-;;;1653;21;520
FIS-KOLEKS033536S;FIS-KOLEK SXR 8X60     502999;;FIS-;;;1653;21;520
FIS-KOLEKS039477S;FIS-BL KOLEK FID 50 -16810;;FIS-;;;1653;21;520
FIS-KOLEKS058736S;FIS-KOLEK WBIJANY N-Z 6X40 GP    050354;;FIS-;;;1653;21;520
FIS-KOLEKS058737S;FIS-KOLEK WBIJANY N-Z 6X80 GP    050353;;FIS-;;;1653;21;520
FIS-KOLEKS073019S;FIS-KOLEK SXS 8X60;;FIS-;;;1653;21;520
FIS-KOLEKS073020S;FIS-KOLEK SXS 8X80;;FIS-;;;1653;21;520
FIS-KOLEKS083817S;FIS-KOLEK SXS10X100 T;;FIS-;;;1653;21;520
FIS-KOLEKS084000S;FIS-KOLEK SXS 8X170;;FIS-;;;1653;21;520
FIS-KOLEKS084428S;FIS-KOLEK SXS 8X190;;FIS-;;;1653;21;520
FIS-KOLEKS085974S;FIS-KOLEK SXS10X120 FUS;;FIS-;;;1653;21;520
FIS-KOLEKS086856S;FIS-KOLEK SXS 6X50;;FIS-;;;1653;21;520
FIS-KOLEKS087967S;FIS-KOLEK SXS10X100 FUS;;FIS-;;;1653;21;520
FIS-KOLEKS088697S;FIS-KOLEK SXS10X260 T;;FIS-;;;1653;21;520
FIS-KOLEKS089084S;FIS-KOLEK SXS10X180 FUS;;FIS-;;;1653;21;520
FIS-KOLEKS089151S;FIS-KOLEK SXS10X80  FUS;;FIS-;;;1653;21;520
FIS-KOLEKS095348S;FIS-KOLEK SXS 6X60;;FIS-;;;1653;21;520
FIS-KOLEKS095349S;FIS-KOLEK SXS 6X75;;FIS-;;;1653;21;520
FIS-KOLEKS095350S;FIS-KOLEK SXS 8X100;;FIS-;;;1653;21;520
FIS-KOLEKS095351S;FIS-KOLEK SXS10X100;;FIS-;;;1653;21;520
FIS-KOLEKS095352S;FIS-KOLEK SXS10X140;;FIS-;;;1653;21;520
FIS-KOLEKS095353S;FIS-KOLEK SXS10X120;;FIS-;;;1653;21;520
FIS-KOLEKS095354S;FIS-KOLEK SXS10X160;;FIS-;;;1653;21;520
FIS-KOLEKS095393S;FIS-KOLEK SXS10X160 FUS;;FIS-;;;1653;21;520
FIS-KOLEKS095394S;FIS-KOLEK SXS10X140 FUS;;FIS-;;;1653;21;520
FIS-KOLEKS645353S;FIS-KOLEK WBIJANY N-Z 5X30 GP 050395;;FIS-;;;1653;21;520
FIS-KOLEKU009212S;FIS-KOL UNIWERS.SUFIT FU6H FISCHER-;;FIS-;;;1653;21;520
FIS-KOLEKU009213S;FIS-KOL UNIWERS.SUFIT FU6R FISCHER-;;FIS-;;;1653;21;520
FIS-KOLEKU009658S;FIS-KOLEK UNIWERSALNY FU 6X35 S/10 FISCH;;FIS-;;;1653;21;520
FIS-KOLEKU010807S;FIS-KOLEK UNIWERS.SUFIT. FU 8RK  FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKU010814S;FIS-KOLEK USTAWIAJACY S10 J 75S;;FIS-;;;1653;21;520
FIS-KOLEKU012013S;FIS-KOLEK UNIWERSALNY FU 6X35 S/10 FISCH;;FIS-;;;1653;21;520
FIS-KOLEKU024909S;FIS-KOLEK UNIWERSALNY FU 8X50 S/25  FISC;;FIS-;;;1653;21;520
FIS-KOLEKU041850S;FIS-KOLEK UNIWERSALNY FU 8X50    FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKU053611S;FIS-KOLEK UNIWERSALNY FU10X60    53268;;FIS-;;;1653;21;520
FIS-KOLEKU054606S;FIS-KOLEK UNIWERS.FU 6X3553260- !!WYP;;FIS-;;;1653;21;520
FIS-KOLEKU079888S;FIS-KOLEK UNIWERSALNY FU 6X45 S  FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKU082842S;FIS-KOLEK UNIWERSALNY FU 6X45    FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKU082843S;FIS-KOLEK UNIWERSALNY FU 8X50 S  FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKU083986S;FIS-KOLEK UNIWERSALNY FU10X60 S20 53336;;FIS-;;;1653;21;520
FIS-KOLEKU083988S;FIS-KOLEK UNIWERSALNY FU 8X40    FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKU083990S;FIS-KOLEK UNIWERSALNY FU 6X35 S/20 53262;;FIS-;;;1653;21;520
FIS-KOLEKU084346S;FIS-KOL UNIWERSALNY FU10X50 S25-;;FIS-;;;1653;21;520
FIS-KOLEKZ084017S;FIS-KOLEK Z GWINTEM M 8 50508;;FIS-;;;1653;21;520
FIS-KOLEKZ084018S;FIS-KOLEK Z GWINTEM M10  20X60  50510;;FIS-;;;1653;21;520
FIS-KOLEKZ084019S;FIS-KOLEK Z GWINTEM M 12  50512;;FIS-;;;1653;21;520
FIS-KOLEKZ098100S;FIS-KOLEK Z GWINTEM M 6FISCHER;;FIS-;;;1653;21;520
FIS-KOLEKZ639669S;FIS-KOLEK Z GWINTEM M 6  12X40    50506;;FIS-;;;1653;21;520
FIS-KOLNIE080086S;FIS-KOLNIERZ SF Q 38   79410;;FIS-;;;1653;21;520
FIS-KONC084653S;FIS-KONCOWKA FPB PZ2 BIT DIAMENT FISHER;;FIS-;;;1653;21;520
FIS-KONCOWK004378S;FIS-KONCOWKA  FPB-PH 1 BIT    FISCHER;;FIS-;;;1653;21;520
FIS-KONCOWK004380S;FIS-KONCOWKA  FPB-PZ 1 BIT    FISCHER;;FIS-;;;1653;21;520
FIS-KONCOWK030831S;FIS-KONCOWKA  FPB-PZ 2 50MM 533109;;FIS-;;;1653;21;520
FIS-KONCOWK042010S;FIS-KONCOWKA  FPB TX10/2 BIT 507702;;FIS-;;;1653;21;520
FIS-KONCOWK042011S;FIS-KONCOWKA  FPB TX15/2 BIT 507703;;FIS-;;;1653;21;520
FIS-KONCOWK042013S;FIS-KONCOWKA  FPB TX20/2 BIT 507704;;FIS-;;;1653;21;520
FIS-KONCOWK075586S;FIS-KONCOWKA FPB TX10 BIT 533112;;FIS-;;;1653;21;520
